marketplace_id,marketplace_code,gap_type,gap_reason,ownership_bucket,amazon_order_id,purchase_date,fulfillment_channel,sample_sku,sample_asin,missing_lines,finance_rows,order_fee_rows,fba_charge_rows,referral_charge_rows,fee_rows_without_sku,charge_types
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,303-8073393-5164340,2026-02-10,AFN,FBA_5906638365274,B0FR4STWGB,1,12,0,0,3,0,Commission|Commission|Commission|Principal|Principal|Principal|Principal|RefundCommission|Tax|Tax|Tax|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,303-8584529-4636363,2026-03-03,AFN,amzn.gr.FBA_5903699459522-CsPkz0XoxbL-LN,B0BT221DZN,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,304-0000879-1440308,2026-02-14,AFN,FBA_5906638342596,B0FLPX9DTW,1,6,0,0,1,0,Commission|Principal|ShippingCharge|ShippingChargeback|ShippingTax|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,304-0260912-5741134,2026-02-27,AFN,FBA_5906638360309,B0FPCF57X9,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,304-0372097-8465109,2026-03-01,AFN,FBA_5906638315187,B0FP5N2KQ4,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,304-0450590-6274726,2026-02-13,AFN,FBA_5906638360842,B0FPR79MGX,1,2,0,0,1,0,Commission|Principal
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,304-0746478-7066768,2026-03-03,AFN,FBA_5906638360934,B0FPR35PRS,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,304-1216736-6978768,2026-02-15,AFN,FBA_5906638341759,B0FLPTTDMK,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,304-1526793-3189901,2026-03-02,AFN,FBA_5906638360934,B0FPR35PRS,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,304-3207530-7068340,2026-02-17,AFN,FBA_5906638364338,B0FT88QR35,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,304-3266015-6209927,2026-02-11,AFN,FBA_5906638330197,B0FHPVWWBS,1,5,0,0,1,0,Commission|Principal|ShippingCharge|ShippingTax|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,304-4095501-8895526,2026-03-03,AFN,FBA_5906638360248,B0FNQZ18LB,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,304-6405004-0969915,2026-02-13,AFN,FBA_5906638365304,B0FR4VY6RC,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,304-6527489-2457163,2026-02-28,AFN,FBA_5903699459522,B0BT221DZN,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,304-7017051-2584341,2026-02-12,AFN,FBA_5906638365304,B0FR4VY6RC,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,304-9241113-8101946,2026-03-02,AFN,FBA_5906638367322,B0FTM8GDS3,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,304-9404039-9113118,2026-02-13,AFN,FBA_5906638360842,B0FPR79MGX,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,304-9894896-8411521,2026-03-02,AFN,FBA_5903699450345,B0BN4C6XB1,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,305-0100540-1287554,2026-03-02,AFN,FBA_5906638367322,B0FTM8GDS3,1,2,0,0,1,0,Commission|Principal
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,305-0288814-2730706,2026-02-12,AFN,FBA_5906638364376,B0FQNYD8PQ,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,305-0362974-4542756,2026-03-01,AFN,FBA_5903699459522,B0BT221DZN,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,305-0814466-7122769,2026-03-02,AFN,FBA_5906638367377,B0FTMBDXW5,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,305-0886764-7863528,2026-02-11,AFN,FBA_5906638361504,B0FPD47QVQ,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,305-1415063-7179558,2026-02-03,AFN,FBA_5906638361252,B0FPWSVGZM,1,5,0,0,1,0,Commission|Principal|ShippingCharge|ShippingTax|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,305-1459219-7609159,2026-02-04,AFN,FBA_5906638361269,B0FPX4T6LS,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,305-1572263-8617169,2026-02-10,AFN,FBA_5906638330197,B0FHPVWWBS,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,305-1638718-6753148,2026-02-11,AFN,FBA_5906638361320,B0FPWTX11H,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,305-3322243-4249155,2026-02-04,AFN,FBA_5906638330197,B0FHPVWWBS,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,305-3541359-6521942,2026-03-03,AFN,FBA_5906638317464,B0FP4XY152,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,305-5240453-7593950,2026-03-01,AFN,FBA_5906638370193,B0G7DX8SMB,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,305-5979042-0077123,2026-03-02,AFN,FBA_5903699435229,B0B391J1GC,1,3,0,0,0,0,ShippingCharge|ShippingChargeback|ShippingTax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,305-6164616-9164352,2026-02-28,AFN,FBA_5906638367285,B0FTLWGSJ5,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,305-6748985-9547524,2026-02-09,AFN,FBA_5906638320952,B0FJL9T4KT,1,3,0,0,1,0,Commission|Principal|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,305-7270733-5584339,2026-02-27,AFN,FBA_5906638320907,B0FLDLTL61,1,5,0,0,1,0,Commission|Principal|ShippingCharge|ShippingTax|Tax
A1PA6795UKMFR9,DE,fba,finance_exists_no_fba_charge_type,internal_fixable,305-7333261-4958741,2026-02-04,AFN,FBA_5906638330197,B0FHPVWWBS,1,5,0,0,1,0,Commission|Principal|ShippingCharge|ShippingTax|Tax
